broadcast_abstract,year,id,time,length,n
"An examination of US job safety with Forrest Sawyer (ABC); taped segment with Sawyer, former Rep. Vito Marcantonio, Oil Chemical and Atomic Workers Union member Anthony Mazzocchi, and Farmington, West Virginia coal mine explosion survivor Gary Martin; taped segment with Gail Harris (ABC), farm safety expert Dr. David Pratt, Professor Bill Field, UMW member Leonard Fleming, Attorney Davitt McAteer, Building and Trades Union member Martin Ploof, OSHA Regional Director John Miles, and Food Workers Union member Eleanor Kennelly; taped segment with Greg Dobbs (ABC), Indoor Environment Consultant Gray Robertson, EPA Hazardous Waste Department employee Vanessa Musgrave, Brian Rooney (ABC), and Dr. Daniel Teitlebaum; taped segment with Bettina Gregory (ABC), former OSHA Administrator John Pendergass, former OSHA Advisory Board Chairman Nicholas Ashford, former President Ronald Reagan, consumer advocate Joan Claybrook, IBP CEO Robert Peterson, New York Attorney General Robert Abrams, and NV State Inspector Jerry Sieren; taped segment with Greg Dobbs (ABC), worker safety advocate Charles Richardson, Jean Kessner (ABC), and Attorney Amanda Hawes; concluding segment and commentary by Sawyer.",1989,403673,3480,1198,11942
"Black Athletes: Fact and Fiction Part II. An analysis of the theory of genetic advantages and supremacy of black athletes. Panelists: Sociologist, Dr. Harry Edwards / Arthur Ashe / Anthropologist, Dr. Robert Malina / Physiologist, Dr. Claude Bouchard / Richard Lapchick, Northeastern University / Biomechanist, Dr. Gideon Ariel. Reported by Tom Brokaw. {NOTE: recording ends at 11:00:30.}",1989,403668,1800,388,11942
"ABC coverage of the George Bush inauguration ceremonies with Sen. Wendell Ford, Rev. Billy Graham, the Harlan (Kentucky) Boys Choir, Sen. Ted Stevens, and Sgt. Alvy Powell; oath of office ceremonies for George Bush with Supreme Court Chief Justice William Rehnquist and Barbara Bush; oath of office ceremonies for Dan Quayle with Supreme Court Justice Sandra Day O'Connor, Marilyn Quayle and family; coverage of the departure of Ronald and Nancy Reagan; coverage of Bush luncheon remarks and presentation of gifts to Bush and Quayle by Sen. Ford; coverage of the inaugural parade; live interviews with Secretary of State James Baker, Columbia University Professor Henry Graff, George Bush, Jr., International Institute for Strategic Studies Director Francois Heisbourg, USSR Foreign Ministry spokesperson Gennady Gerasimov, Neil Bush and son, Inauguration Committee Executive Director Stephen Studdert, Chief of Staff John Sununu, and other inaugural spectators; taped interview with George and Barbara Bush; taped segment re: differences between Bush and Reagan; taped review of the Reagan presidency; taped profile of the University of Texas Longhorn Band.",1989,403261,3600,1158,11942
"Live discussion re: treatment of animals used in entertainment industry with Barry Serafin (ABC), TV entertainer Bob Barker, American Humane Association Animal Protection Division Director Dennis White, and animal trainer Nicholas Toth; taped segment with John Martin (ABC), entertainer Bobby Berosini, Pat Derby of the Performing Animal Welfare Society, Ingrid Newkirk of People for the Ethical Treatment of Animals, Victoria Lewis, Barker, Nancy Burnet of United Activists for Animal Rights, Betty Denny Smith of the American Humane Association, and Toth.",1989,409115,1800,557,11942
"(Studio: Charles Kuralt) .(NYC: Charles Osgood) 20th anniversary of children's television show """"Sesame Street"""" reported; details given of show's success, scenes shown. [Show's creator Joan Ganz COONEY - comments.] Famous scenes from show shown; some actors named. [Actor who plays Big Bird and Oscar, Carroll SPINNEY - comments on his character.] [Talk show host Phil DONAHUE, comedian Jay LENO - praise show.]",1989,417391,240,412,11942
"(Studio: Dan Rather) [During pre-recorded interview with reporter Mike Wallace, President REAGAN - comments on alleged Libyan chemical plant; responds to USSR 's criticism of US' downing of Libyan planes in Mediterranean.]",1989,411644,140,222,11942
"Live discussion re: abortion with Morton Dean (ABC), American Victims of Abortion Director Olivia Gans, and National Abortion Rights Action League Executive Director Kate Michelman; taped segment with Judd Rose (ABC), Michelman, National Right to Life Committee Susan Smith, George Bush, psychologist Jacqueline Plumez, former Judge Robert Bork, National Organization for Women President Molly Yard, Planned Parenthood President Faye Wattleton, and Rep. Robert Dornan.",1989,403723,1740,468,11942
(Studio: Peter Jennings) Reestablishment of curfew in Israeli-occupied territory of Gaza on second anniversary of intifada noted. .(Gaza Strip: Dean Reynolds) Report from refugee camp in which intifada began featured; scenes shown from streets and alleys of camp. [PALESTINIAN - says intifada became part of our lives.] [Artist Fahti GHAPIN - describes his art.] Killing of so-called collaborators by fellow Palestinians mentioned. [PALESTINIAN - comments.] Palestinians' stmts. about their cause given.,1989,420808,86290,503,11942
"(Studio: Ted Koppel) Sudden tornadoes in Eastern states noted. .(Newburgh, New York: Ron Claiborne) Tornado reported hitting elementary school in Newburgh, New York; details given, scenes shown. [Two KIDS, two MOTHERS - describe events at school.](Studio: Ted Koppel) Meteorological events leading to series of tornadoes reviewed; weather map shown.",1989,419135,85820,349,11942
"(Studio: Bob Schieffer) West German officials reported investigating companies that allegedly helped Libya build chemical weapons plant. .(Bitburg, West Germany: Dan Rather) United States troops in West Germany featured; details given, scenes shown. [Newspaper """"Suddeutsche Zeitung"""" foreign editor Josef JOFFE - comments on August 28, 1988, air show tragedy in Ramstein.] Germans noted not wanting presence of foreign soldiers after this tragedy. [US ambassador to West Germany Richard BURT - says Germans think Americans are pushy.] US-W. German relations discussed. [Senator Sam NUNN - comments on impact of USSR general secretary Mikhail Gorbachev upon situation.] Recruitment into German army noted dropping. [Ad. executive Gunther HILZHEIM - comments on new advertising campaign to attract soldiers.] [BURT - says Germans are working out their own identities.] Chancellor Helmut Kohl noted deciding whether or not to install more nuclear missiles in Germany. Muammar el-Kadhafi's chemical weapons plant noted only one of Germany's problems.",1989,404342,300,1047,11942
"(Studio: Dan Rather) Hurricane Hugo reported approaching United States mainland; details given, map shown. [National Hurricane Center director Bob SHEETS - predicts behavior of hurricane.] Reports introd.(Saint Croix, Virgin Islands: Juan Vasquez) Aftermath of Hurricane Hugo on island of Saint Croix, Virgin Islands, examined; details given of looting and homelessness. [Interior undersecretary Frank BRACKEN - comments.] [Virgin Islands National Guard Colonel Robert MITCHELL - says his troops won't interfere until martial law is declared.] [PEOPLE - comment on looting.] Prisoners reported escaping during storm.(Vieques, Puerto Rico: Doug Tunnell) Relief effort in Puerto Rico featured; details given, scenes shown. [Navy Rear Admiral John MORIARTY - comments on situation.] Lack of looting here noted.(Montserrat: Christine Negroni) Reconstruction efforts in Montserrat featured; details given, scenes shown. [PEOPLE - comment on damage.] United States and British Coast Guards reported sending emergency aid to people of Montserrat.",1989,413463,490,1039,11942
"(Studio: Connie Chung) .(Los Angeles, California: David Dow) Officials in China, PR, reported announcing that if Chinese students abroad joined pro-demo. movement out of ignorance, they may return home without fear of reprisal. [University of California at Los Angeles graduate student WU Fang, University of Texas student Jin Dai, University of Maryland professor GANG Ke - don't believe Chinese government] Chinese students in American noted believing that government knows of their activities here. [After renouncing Communist party, YE Ning - says he would not return.] [INS spokesperson CHET Chan - comments on expiring visas of Chinese here.] [University of California at Los Angeles student WANG Shi-Qing, Brandeis Univ. student LIU Yuan - comment.]",1989,414562,150,756,11942
"Live discussion re: George Bush's drug strategy speech with Ted Koppel (ABC), Lorton Correctional Complex inmates Sinatra Sutton, Lindbergh Smith, Lawrence Jordan, Tyrone Phillips, Doc Payne, and Daryl Johnson, National Drug Control Policy Associate Director Judge Reggie Walton, former US Customs Commissioner William von Raab, Sen. Joseph Biden, musician David Crosby, and Lorton Substance Abuse Program Director Jasper Ormond; taped segment with Jeff Greenfield (ABC), excerpts of Bush's speech, Dr. Robert Newman, journalist Jane deLynn, and Dr. Andrew Weil.",1989,409401,4620,562,11942
"(Studio: Peter Jennings) .(New Orleans, Louisiana; Carole Simpson) Problem of how to rescue a generation of young black males featured; scenes shown from New Orleans, Louisiana; details given of findings of school study that has resulted in program to help black boys. [Three black TEENS - talk about their lives.] [New Orleans school board president Dr. Dwight McKENNA - comments.] [Worker Vernon SHORTIE - says a sense of direction is missing.] [McKENNA - describes the critical years for young black males.] One-on-one program in which a black professional man works with one black boy explained. [Adult Ted QUANT, boy Eric BUTLER - talk about the situation.](Studio: Peter Jennings) Discussion of black experience on tonight's special """"Black in White American"""" and""""Nightline"""" previewed.",1989,405870,300,794,11942
"(Studio: Dan Rather) .(Azerbaijan, USSR : Barry Petersen) Domestic and ethnic problems in USSR examined; details given of possible food shortages and famine here, scenes shown. [MEN - (thru translator) say life was better under rule of Joseph Stalin.] Glasnost policy noted increase number of demonstrations; scenes shown. [Princeton Univ. professor Stephen COHEN - comments on Mikhail Gorbachev.] Problems in Armenia-Azerbaijan resulting from fight over Nagorno-Karabakh, Azerbaijan, USSR , noted most pressing for Gorbachev; scenes shown from area.",1989,410874,160,550,11942
"Live discussion re: the business of baseball memorabilia with Jeff Greenfield (ABC), memorabilia dealer Joshua Evans, and sportswriter John Leptich; taped segment with Jay Schadler (ABC), baseball card dealers Tim Phillips, Al Rosen, and Ken Pavletic, former baseball players Reggie Jackson and Brooks Robinson, and sportswriter Dan Shawnessy.",1989,404426,1800,343,11942
"Bush News Conference- Analysis. Re: Savings and Loan Proposal. Also briefing by Sen. Donald Riegle, Chairman of the Senate Banking Committee. Commentary by Rep. Jim Leach of the House Banking Committee. Reported by Bernard Shaw.",1989,403661,670,228,11942
"(Studio: Susan Spencer) A look at the state of Martin Luther King's dream of equality featured; details given of system involving parents in schools, scenes shown from school in New Haven, Georgia. [Parent Ewell WHATLEY - explains helping in class.] [Yale Univ. spokesperson Dr. James COMER - explains his plan that has been put into effect in New Haven.] [Principal Dietra WELLS - says elementary school is the foundation] Tenets of Comer plan in this school detailed. [COMER - talks about these kids.] [Inner city parent Linda GRAY - talks about negative things surrounding these kids.] .(New Orleans, Louisiana: Jacqueline Adams) Black-on-black crime featured; details given, scenes shown. [In New Orleans, high school student Yaaman ROBINSON - describes killing of classmate.] Black murder rate statistics quoted; reasons for blacks' being prone to violence noted. [Tulane Univ. sociologist Dwayne SMITH - says young blacks see no future for them in our society.] Impact of crack cocaine noted. [Econ. Walter WILLIAMS - discusses drug situation and poor people.] Robinson noted taking part in program linking young blacks and urban busmen.; scenes shown of Robinson working with dentist Dr. Mitchell Pierce. [Urban League spokesperson Charles BRICKLEY - comments on blacks' future.] [PIERCE, ROBINSON - talk about situation.](Studio: Susan Spencer) Preview of next Inside Sunday segment given.",1989,408501,350,1397,11942
"(Studio: Peter Jennings ) Contd. hearings about nomination of Secretary of Defense-designate John Tower to Defense Department post noted. .(DC: Jim Wooten) New allegations about Tower reported; details given of FBI investigations into his drinking habits and of questionable contributions to his campaign fund by defense contractor Sperry Corp.; scenes shown of Tower sitting in Secretary of Defense's chair next to President Bush. [Senator Alan DIXON - says these allegations are most damaging.] Bush's continued support of Tower noted. Senator Sam Nunn quoted about Tower's qualifications; details given of questions raised during Nunn-Tower meeting last night.(Studio: Peter Jennings ) .(DC: John Martin) Washington, DC insiders' close following of investigations of Tower reported; details given. [NBC News John CHANCELLOR - says Tower has two problems: his reputation as drinking tomcat and his relationship with defense contractors.] [Senator AIDE - says she does not feel comfortable sharing information about Tower.] [Second Senator AIDE - comments on gossip.] Senator Armed Services Committee testimony of Paul Weyrich, political consultant for right-wing, recalled. [WEYRICH - comments.] Sources of allegations about Tower outlined on screen; details given of stmts. from Tower's second wife. [""""Washington Post"""" reporter Chuck CONCONI - comments on who will call press in this kind of situation.] [Pol. consultant Edward ROLLINS - says people in this town like to watch the power game.] Idea that Tower is undergoing public trial by ordeal explained.",1989,410594,370,1562,11942
"(Studio: Tom Brokaw) .(Yanzhen, China: Arthur Kent) Villagers in Yanzhen, China, and their reaction to student massacre and resulting government propaganda campaign examined. [PEOPLE -(thru translator) comment.] Villagers noted apparently buying party line.",1989,410199,170,257,11942
"(Studio: Tom Brokaw) .(DC: Andrea Mitchell) President Bush reported maintaining his support of Defense Secretary-designate John Tower. [BUSH - defends Tower; comments on rumors re: Tower's alcohol problem.] [Senators George MITCHELL, Sam NUNN - comment on latest FBI report with regard to Tower.] [Senator Alan DIXON - says he is not prepared to vote on confirmation.] Senator Tim. Wirth's letter with regard to Tower's personal behavior quoted.",1989,405955,110,445,11942
(Studio: Peter Jennings) .(NYC: Dick Schaap) Ramifications of investigation of gambling allegations against Pete Rose featured; scenes shown of Rose signing autographs for fees; details given of Rose's mkting. of his baseball memorabilia. Rose noted telling baseball investigator John Dowd that his friend Tommy Gioiosa signed autographs in Rose's place.,1989,404414,120,354,11942
"(Studio: Peter Jennings ) .(Tokyo, Japan: Brit Hume) President Bush's discussion with world leaders who are in Japan about Middle East situation reported; details given, scenes shown of Bush meeting with French Prime Min. Francois Mitterrand, King Hussein of Jordan, Israeli President Chaim Herzog, President Hosni Mubarak of Egypt. USSR 's diplomacy moves in Middle East mentioned. [Secretary of State James BAKER - says peace in area would be aided if USSR reestablished diplomacy relations with Israel.] Admin.'s approach to Middle East explained.(Studio: Peter Jennings ) .(Cairo, Egypt: Dean Reynolds) Response from USSR foreign minister Eduard Shevardnadze to administration's stmts. about Soviet role in Middle East detailed; scenes shown of Shevardnadze in Cairo, Egypt. [SHEVARDNADZE - (thru translator) says there is no competition between us; makes speech on Middle East.] Issue of Israel's refusal to deal with PLO (Palestine Liberation Organization) mentioned; scenes shown of yesterday's mtgs. between Shevardnadze and Israelis and PLO. [PLO leader Yasir ARAFAT - comments.]",1989,405394,200,1088,11942
"(Studio: Tom Brokaw) President Bush's budget speech previewed. (DC: John Cochran) Bush's budget compared to that of Ronald Reagan. John Tower, provided that he is confirmed as defense secretary, noted to be responsible for persuading Congress to accept Bush's defense budget proposals; details given. Bush's budget outlined on screen. [BUSH - comments on budget.] Bush reported planning to fund spending increases through capital gains tax cuts; details given.(Studio: Tom Brokaw) .(DC: Andrea Mitchell) Anticipated Congress reaction to Bush's budget examined; budget director Richard Darman mentioned. [Representative Dan ROSTENKOWSKI - criticizes budget.] Critics quoted with regard to Bush's revenue projections. [Senator Jim SASSER - comments on budget.] Representative Jim Wright and Senator Lloyd Bentsen reported coordinating Democrat response to Bush's speech. [WRIGHT, BENTSEN - comment.] [Representative Leon PANETTA - comments on budget deficit.] Possibility that taxation will be necessary to reduce budget deficit noted.(Studio: Tom Brokaw, DC: John Cochran, Andrea Mitchell) Rostenkowski quoted re: possible gasoline tax. Bush's capital gains tax cuts discussed.",1989,410211,380,1176,11942
"Live ABC coverage of the San Francisco Bay area earthquake with Ted Koppel (ABC), reporters Bruce Hall, Mark Nelson, and Rick Lozano, San Francisco police officer Duane Collins, Al Michaels (ABC), Gary Thorne (ABC), Baseball Commissioner Fay Vincent, San Francisco Police Commander Isiah Nelson, Peter Jennings (ABC), Ken Kashiwahara (ABC), taped remarks by George Bush and Chief of Staff John Sununu, Tim McCarver (ABC), KGO reporters Leslie Brinkley and Sydnie Kohara, former Seismic Safety Commission Director Bob Olson, Brit Hume (ABC), National Earthquake Information Center Geophysicist Willis Jacobs, KGO reporters Pete Wilson, Don Sanchez, Willie Monroe, Carol Ivey, and Lisa Stark, Christie Welter of San Jose Medical Center, Bay Area Earthquake Preparedness Project Director Richard Eisner, Goodyear Blimp Pilot John Crayton, International Association of Fire Chiefs President Jim Estepp, KGO reporter Dan Lovett, and unidentified others; coverage continued on """"Nightline"""".",1989,407992,900,985,11942
"(Studio: Peter Jennings ) Summary of day's activities of Soviet leader Mikhail Gorbachev and Fidel Castro in Havana, Cuba, given. .(Havana, Cuba: Jim Laurie) Speeches by Gorbachev and Castro on Latin American featured; details given, scenes shown of both leaders at podium and of them signing treaty of friendship.(Studio: Peter Jennings ) .(DC: Brit Hume) Implications of positions of Gorbachev and Castro stmts. on Latin American for President Bush's policy reported; Bush's earlier letter to Gorbachev about Latin American, especially Nicaragua and El Salvador, recalled; scenes shown of Bush meeting with Costa Rican President Oscar Arias. [ARIAS - comments on efforts to negotiate peace in Central American; says we can only """"change bullets to ballots"""" in region with support of Cubans and USSR .](Studio: Peter Jennings ) Cuban exiles in United States reported hoping that Gorbachev would have forced Castro to make changes in Cuba. .(Miami, Florida: Richard Threlkeld) Influence of anti-Castro lobbying by Cuban-Americans in Miami on American policy toward Cuba reported [BUSH - promises to restore freedom and democrat to Cuba.] [Cuban-American lobbyist Jorge MOSCANOSA - says Castro only responds to pressure.] Many Cuban-Americans noted wanting better relations with Cuba. [Cuban exiles' SON - says to him it is just history.]",1989,413537,400,1338,11942
"Live CNN coverage and analysis of George Bush drug strategy speech, Democratic response by Sen. Joseph Biden, and postspeech interviews by Shaw with Drug Policy Associate Director Judge Reggie Walton, Rep. Charles Rangel, Dr. Gerald Rozansky, recovering cocaine addict identified as """"Rose"""", Los Angeles, California Police Chief Darryl Gates, former DC Police Chief Maurice Turner, and ACLU Field Coordinator Gene Guerrero; compiled pre- and postspeech analysis by ABC, CBS, and NBC, including postspeech interviews by Rather with White House Chief of Staff John Sununu, by Jones with Houston, Texas Police Chief Lee Brown, by Brokaw with Bogota, Colombia newspaper editor Juan Carlos Pastrana, and an excerpt of the upcoming CBS broadcast """"48 hours: Return to Crack Street"""" to be aired 9/14/89.",1989,409400,5400,798,11942
"(Studio: Peter Jennings ) .(Bangor, ME: Carole Simpson) The """"displaced homemaker,"""" woman who loses her principal source of income when husband leaves her, featured; scenes shown from """"The Donna Reed Show"""". [Wife and mother Amy MURPHY - explains losing who she was in her roles as wife and mother.] [Divorcee Yvonne COLLINS, widow Audrey DAGEL, wife of disabled husband Janice BOUCHER - discuss their economy situations.]State of ME's displaced homemakers project detailed. [Diane NASH - explains confusion when husband left her.] [In Augusta, ME, HS, two female STUDENTS - talk about their futures.](Studio: Peter Jennings ) Results of study of economy situation of divorced women given.",1989,409427,300,691,11942
"(Studio: Tom Brokaw) President Bush reported scheduled to have lunch with Solidarity leader Lech Walesa in Gdansk, Poland. [During pre-recorded interview, WALESA - (thru translator) comments on United States economic aid; fears political upheaval.]",1989,413134,180,248,11942
"(Studio: Tom Jarriel) """"Washington Post"""" and """"USA Today"""" reports on what is and is not hot mentioned. .(London, England: Jim Hickey) Comeback of wild boar as a gourmet delight in England featured; scenes shown from boar farm near Cambridge. [Farm manager Robert McQUADE - talks about business] Impt. of domestic wild boars to languishing pig farming industry explained. [Company director Sam WELLER - says people are looking for something new to eat.] History of eating boars in England reviewed. [Chef Shawn PARKER - comments on market for boar.] [Restaurant customer Jill PEARCY - discusses taste.]",1989,413190,170,603,11942
"ABC coverage of the George Bush inauguration ceremonies with Sen. Wendell Ford, Rev. Billy Graham, the Harlan (Kentucky) Boys Choir, Sen. Ted Stevens, and Sgt. Alvy Powell; oath of office ceremonies for George Bush with Supreme Court Chief Justice William Rehnquist and Barbara Bush; oath of office ceremonies for Dan Quayle with Supreme Court Justice Sandra Day O'Connor, Marilyn Quayle and family; coverage of the departure of Ronald and Nancy Reagan; coverage of Bush luncheon remarks and presentation of gifts to Bush and Quayle by Sen. Ford; coverage of the inaugural parade; live interviews with Secretary of State James Baker, Columbia University Professor Henry Graff, George Bush, Jr., International Institute for Strategic Studies Director Francois Heisbourg, USSR Foreign Ministry spokesperson Gennady Gerasimov, Neil Bush and son, Inauguration Committee Executive Director Stephen Studdert, Chief of Staff John Sununu, and other inaugural spectators; taped interview with George and Barbara Bush; taped segment re: differences between Bush and Reagan; taped review of the Reagan presidency; taped profile of the University of Texas Longhorn Band.",1989,403264,18600,1158,11942
"Live CNN coverage of George Bush speech re: law enforcement at federal police training center in Glynco, Georgia with reporter's pre- and postspeech remarks; CNN lost its signal from the site of the speech 9:50-9:53.",1989,403864,1020,216,11942
"(Studio: Dan Rather) .(DC: Mark Phillips) Representative Don. Lukens reported allegedly having affair with teenaged girl. [Columbus, Ohio, police Lieutenant Richard HIGGINS - comments on investigation.] [Unidentified GIRL - describes sexual relationship with Lukens.] CBS affiliate WSYX tape of girl's mother confronting Lukens shown. [Franklin Cnty., Ohio, prosecutor Michael MILLER - comments.] [PEOPLE - comment on situation.]",1989,413205,140,429,11942
"(Studio: Peter Jennings ) .(DC: Stephen Aug) Announcement from Texas Air that it is no longer looking for buyers for Eastern Airlines reported [Eastern lawyer Bruce ZIRINSKY - says Eastern is not soliciting bids.] Trans World Airlines, Inc. (TWA) corporate raider Carl Icahn, Hyatt hotel president Jay Pritzker, Peter Ueberroth and mystery bidder reported interested in buying airlines. [Atlanta LAWYER - says shuttle should not be sold separately.] Orders from bankruptcy judge detailed.",1989,407441,100,488,11942
"(Studio: Peter Jennings) .(Sioux City, Iowa: Bettina Gregory) Beginning of investigation into causes of crash of United Airlines Flight 232 in Sioux City, Iowa, featured; details given; photos, film and animation of crash and its debris shown. [NTSB James BURNETT - comments on survivors.](Studio: Peter Jennings) .(DC: Jim Slade) Problems that plane's captain , A.C. Haynes, faced in flying plane with damaged hydraulic system featured; animation shown of how hydraulic systems operate in DC-10s. [DC-10 pilot Jack WALSH - praises Haynes.] [Aviation expert John NANCE - says there may be weaknesses in design of DC-10.] [Trans. Secretary Sam SKINNER - comments on accident.](Studio: Peter Jennings) .(Sioux City, Iowa, Linda Pattillo) Story on crash survivors given; crash scenes shown. [MAN, Terri HARDMAN, second MAN, boy Benjamin LEVINE- RADTKE, Lori MICHAELSON, Sister Mary VIANNEA - comment.]",1989,409473,450,898,11942
"Live ABC coverage and analysis of George Bush and Mikhail Gorbachev statements and joint press conference at the conclusion of the Malta Summit with Peter Jennings (ABC), Professor Robert Legvold, Brit Hume (ABC), John McWethy (ABC), Admiral William Crowe, Atlantic Council President Rozanne Ridgway, and Barrie Dunsmore (ABC), and a taped segment and live discussion re: political turmoil in Czechoslovakia with Jennings, Jerry King (ABC), Civic Forum spokesperson Jan Urban, and USSR General Eduard Vorobyov.",1989,415531,7080,510,11942
"Inauguration 89. Coverage and analysis of the Inauguration of George HW Bush as 41st President of the United States. Reported by Tom Brokaw, Bryant Gumbel and John Chancellor.",1989,403184,3600,175,11942
"(Studio: Dan Rather) .(DC: Wyatt Andrews) Stmts. from President Bush about American actions in Panama detailed. [At press conf., BUSH - explains reasons for American use of force, the search for General Manuel Noriega, the beginning of President Guillermo Endara's government] [Panama Canal treaty negotiator Sol LINOWITZ - talks about Endara government] Bush's vacation plans noted.",1989,417933,870,383,11942
"Live discussion re: political turmoil in Poland with Ted Koppel (ABC), """"The New Yorker"""" writer Lawrence Weschler, and Professor Charles Gati; taped interview by Koppel with US Ambassador to Poland John Davis; taped segment with Jim Hickey (ABC).",1989,404604,1800,247,11942
"ABC coverage of the George Bush inauguration ceremonies with Sen. Wendell Ford, Rev. Billy Graham, the Harlan (Kentucky) Boys Choir, Sen. Ted Stevens, and Sgt. Alvy Powell; oath of office ceremonies for George Bush with Supreme Court Chief Justice William Rehnquist and Barbara Bush; oath of office ceremonies for Dan Quayle with Supreme Court Justice Sandra Day O'Connor, Marilyn Quayle and family; coverage of the departure of Ronald and Nancy Reagan; coverage of Bush luncheon remarks and presentation of gifts to Bush and Quayle by Sen. Ford; coverage of the inaugural parade; live interviews with Secretary of State James Baker, Columbia University Professor Henry Graff, George Bush, Jr., International Institute for Strategic Studies Director Francois Heisbourg, USSR Foreign Ministry spokesperson Gennady Gerasimov, Neil Bush and son, Inauguration Committee Executive Director Stephen Studdert, Chief of Staff John Sununu, and other inaugural spectators; taped interview with George and Barbara Bush; taped segment re: differences between Bush and Reagan; taped review of the Reagan presidency; taped profile of the University of Texas Longhorn Band.",1989,403262,3600,1158,11942
"(Studio: Bob Schieffer) Memorial service in El Salvador for six Jesuit priests who were slain a month ago. .(Los Angeles, California: Ron Allen) Arrest in Los Angeles of Carlos Mata, who has been linked to Salvadoran death squads and to death threats against Salvadoran church leaders in south California, featured; scenes shown. [Mata's attorney Don. RANDOLPH - denies Mata's link to death squads.] [Father Luis OLIVERAS - says there is a death squad element in Los Angeles.] [Disguised WOMAN - describes threats.] [RANDOLPH - talks about evidence.]",1989,418844,130,550,11942
"(Studio: Tom Brokaw) Nicaragua's president Dan. Ortega reported revoking cease-fire agreement with Contras. .(Managua, Nicaragua: Ed Rabel) Ortega's reasons for revoking cease-fire examined. [ORTEGA - (thru translator) threatens to cancel upcoming elecs.] [During Monday's interview, ORTEGA - (thru translator) promises to hold elecs.] [For. minister spokesperson Alejandro BENDANA - says if elecs. are cancelled it will be President Bush's fault.] [Opposition leader Alfredo CESAR - says Ortega is looking for reason to cancel elecs.](Studio: Tom Brokaw) .(DC: John Cochran) Bush's response to Ortega's actions examined. [Earlier in Costa Rica, BUSH - warns Ortega not to cancel cease-fire.] [Contra leader Adolfo CALERO - says Contras have not attacked villages.] Prospect of renewed aid to Contras discussed. [Representative Thomas FOLEY - comments.] [American Conservative Union spokesperson Dan. CASEY - comments on aid to Contras and elecs.]",1989,421471,240,947,11942
Live CNN coverage and analysis of George Bush statement and press conference with newspaper editorial writers.,1989,415511,2280,110,11942
"Report on an elementary school shooting in California killing several children, all of whom are southeast-asian. Coverage of outbreaks of violence and riots in Miami. Dennis Perry: Stockton Police Captain; Jack Caukins: Stockton Police Chief; Michael Mantell: Chief Psychologist San Diego Police; John Klose: Stockton Unified School District;",1989,403273,1770,342,11942
"(Studio: Bob Schieffer) .(W. Bank, Israel: Bob Simon) Palestinians living in occupied territories reported despising those among them who collaborate with Israelis; details given, scenes shown. [COLLABORATOR - (thru translator) comments on his position.] [PALESTINIANS - won't comment on collaborators.] No. of collaborators killed in last year noted. [Palestinian Academic Society spokesperson Mahdi ABDUL-HADI -comments on collaborators.] [Knesset member Dedi ZUCKER - condemns use of collaborators.]",1989,405301,230,502,11942
"3) CNN Special Report re: events in China reported by Emory and Kelley with live telephone reports by Shaw, Hurst, and Lewis, and replay of helicopters over Tiananmen Square.",1989,404255,1680,174,11942
"Live discussion re: tonight's resumption of baseball's World Series following the San Francisco Bay area earthquake with Forrest Sawyer (ABC), """"San Francisco Examiner"""" columnist Bill Mandel, and """"Oakland Tribune"""" Editor/President Bob Maynard; taped segment with Gary Shepard (ABC), fans attending tonight's game, baseball players Candy Maldonado, Brett Butler, and Terry Kennedy, and Goodyear blimp pilot John Crayton; taped musical performances by Stu Blank, Lauren Mayer, and Lloyd Ferris.",1989,407762,1740,495,11942
"(Studio: Connie Chung) .(DC: Robert Hager) Beginning of machinists strike against Eastern Airlines featured; details given; scenes shown of machinists' reaction in Miami, Florida. [Machinists union leader Charles BRYAN - says the strike is official.] [In Atlanta, Georgia, PASSENGERS - react.] Scenes shown of situation in DC, Miami and New York City airports. [PASSENGERS - comment.] [Eastern spokesperson Robin MATELL - comments on pilots not crossing picket lines.] Possibility of sympathy support from pilots of other airlines noted.(Studio: Connie Chung) .(Studio: Mike Jensen) Battle of management leader Eastern head Frank Lorenzo and labor leader Bryan analyzed; details given of Lorenzo's role in airlines industry at Continental Airlines and his efforts to break Bryan's union. [BRYAN - comments.] Likelihood of financial failure of Eastern if strike conts. explained.(Studio: Connie Chung, Jensen) Effect of strike on other airlines and on passengers discussed.",1989,412776,330,972,11942
"(Studio: Bob Schieffer) South African authorities reported arresting women during protest in Capetown; details given, scenes shown. Wives of Archbishop Desmond Tutu and Allan Boesak reported among those arrested.",1989,405300,86380,212,11942
"The President in Poland- Intro. Address to the Polish people by President Bush from Gdansk, Poland. Remarks by Solidarity Leader Lech Walesa. Also wreath laying ceremony. Reported by Peter Jennings.",1989,404914,1080,198,11942
"(Studio: Dan Rather) .(Tehran, Iran: Tom Fenton) Funeral procession for body of Ayatollah Ruholla Khomeini reported stopped by ten million mourners in Tehran, Iran; details given, scenes shown of Khomeini's body being touched by mourners. Parliamentary speaker Hashemi Rafsanjani mentioned.",1989,413219,150,290,11942
"(Studio: Ted Koppel) Appeals from East Germany to its refugees in West Germany to return home noted. .(Berlin: Barrie Dunsmore) Pol. situation in East Germany featured; details given, scenes shown from German television of new German leader Egon Krenz mtg. with factory workers. [WORKER - (thru translator) explains reasons people left for West.] [Opposition leader Baerbel BOHLEY - (thru translator) explains opposition's democrat demands.] Scene shown from last week's demonstration in Leipzig, East Germany.",1989,412535,110,510,11942
