broadcast_abstract,year,id,time,length,n
"Joshua Nkomo reported prevented from leaving Zimbabwe by police today; statement by President Robert Mugabe's spokesperson noted. Details given. Govt. reported banning """"Newsweek"""" correspondent Holger Jensen due to his reports on civilian deaths during government military sweeps.REPORTER: Bob Schieffer",1983,477743,86070,304,13389
"REPORTER: Bob Schieffer(Indiana, Pennsylvania) Homecoming birthday celebration for actor Jimmy Stewart featured; films shown. [Ronald THOMAS - praises Stewart.] [In phone conversation, President REAGAN - praises Stewart.] [STEWART - jokes with President] [STEWART - thanks town.] Stewart's life here recalled; photos shown courtesy Indiana """"Gazette."""" Scenes from """"Mr. Smith Goes to Washington"""" shown courtesy Columbia Pictures, """"It's a Wonderful Life"""", courtesy National Telefilm Association, Incorporated [STEWART - recalls role in """"Wonderful Life""""; sings congratulations to town.]REPORTER: Andrea Naverson",1983,476998,86210,615,13389
"Upcoming item announced. July 4th celebrations across nation examined; Wayne Newton, USS Constitution shown. Tornadoes in midwest and resulting death toll noted; James Watt and Beach Boys mentioned.REPORTER: Peter Jennings(Philadelphia, Pennsylvania) Ratification here of Declaration of Independence recalled. [James LATANE - considers meaning of Declaration of Independence.] Latane noted descendant of George Washington line. Results of ABC News Poll on public perception of equality and freedom in US outlined on screen, discussed. [Stacey MOBLEY, Joan MOBLEY, Miriam MARTINEZ, Pat DAVIS, Randy DAVIS - discuss progress of freedom in US, what it means to them personally.] Founding of Jamestown, Virginia, by immigrants in 1607 recalled.REPORTER: Max Robinson(Monticello, Virginia) Special citizenship ceremony here for group of immigrants featured. [Mikalin ESTEP, Carlos GORASTIAGA - explain seeking US citizenship.] Various ntns. representative by new citizens mentioned. [Edit Anna TUSKAN - reacts to new status.] [New CITIZEN - is pleased.] Thomas Jefferson's remarks on becoming United States citizen quoted.REPORTER: Carole Simpson Increasing opposition of entrenched Americans to admitting more citizens noted. [Joe KAJTER - believes new immigrants worsening economy] Poll results on public reaction to immigration outlined on screen, discussed; issue of Haitian immigrants cited as example [Gerad LEWIS - wants to be US citizen.]REPORTER: Max Robinson Upcoming items announced.",1983,488530,580,1489,13389
"Possible impact on oil prices of OPEC's continuing disunity considered.REPORTER: Dan Rather(Anadarko, OK) Impact of decline in oil and gas prices on Oklahoma economy examined. [Governor George NIGH - notes state's losses with drop in crude oil prices.] OK's past and current oil economy described. [Oil field supplier Terry YATES - comments on loss of work.] Effect on individual oil companies such as Saxon discussed. [Energy consultant Lewis DANFORTH - notes rush on oil industry] Losses for individual banks described. [DANFORTH - comments.]REPORTER: Steve Kroft",1983,480900,170,565,13389
"Secretary of State George Shultz reported in Israel today.REPORTER: Tom Brokaw(Jerusalem, Israel) Shultz's meeting with Prime Min. Menahem Begin to discuss troop withdrawal from Lebanon and role of Major Saad Haddad examined; films shown. [HADDAD - denies his importance.] Israel's position on Haddad and Lebanon's response recalled. Escalation of Israeli troop deaths in Lebanon discussed. Issue of Syrian presence in Lebanon considered.REPORTER: Garrick Utley",1983,475480,150,461,13389
"Christmas feature with regard to sailors on USS New Jersey introd.REPORTER: Dan Rather(Long Beach, California) Scenes shown. """"Long Beach Press Telegram"""" newspaper featured. [Columnist Tom HENNESSY - says paper recalls other war times.] Christmas edition of """"Press Telegram"""" said filled with 10,000 letters to troops. Some letters read. Jennifer Lawson cited as example of bride whose wedding was postponed. Long Beach Cablevision Company shown video taping messages for the sailors. [CHILDREN - send messages to fathers.]REPORTER: Jerry Bowen",1983,483764,150,546,13389
"REPORTER: Peter Jennings(DC) Congress cuts in President Reagan's proposed military budget last year recalled; details outlined on screen. Apparent impact of USSR downing of KAL plane, terrorist bombing of Marines in Beirut, United States invasion of Grenada and Soviet walkout on Geneva arms talks on renewed support for major United States military buildup discussed. Defense Secretary Caspar Weinberger's recommended increase in next year's defense budget examined.REPORTER: Rick Inderfurth Upcoming items announced.REPORTER: Peter Jennings",1983,491640,120,542,13389
"Apparent lull in Tripoli fighting between PLO (Palestine Liberation Organization) troops loyal to Yasir Arafat and PLO (Palestine Liberation Organization) rebels reported.REPORTER: Dan Rather(Tripoli, Lebanon) War's impact on innocent civilians here and response to today's lull examined; newborn (named in report) cited as example [Arafat's mil. leader Abu JIHAD - comments on preparing for next Syrian and Libyan-backed offensive by rebels.] Films shown courtesy cameraman Sami Awad and sound technology Hassan Haraki. Van driver Fawaz al-Hassan's injuries by rebels examined.REPORTER: Don Kladstrup Rebel artillery fire thought hitting Arafat's Tripoli positions; his response quoted.REPORTER: Dan Rather",1983,482947,170,707,13389
President Reagan's call for strengthening of 1968 Fair Hsing. Act outlined; White House denial of political motive in timing of announcement discussed.REPORTER: Peter Jennings,1983,485035,40,175,13389
"Major windstorm in Arizona and brush fires in Nevada examined; details given, films shown.REPORTER: Tom Brokaw",1983,490873,30,110,13389
"United States embassy in Bangkok said announcing incrd. United States assistance to Thailand in its border conflict with Vietnamese forces from Cambodia; details given.REPORTER: Roger Mudd(Thai-Cambodian Border) Problems posed by incring. refugees from Cambodia seeking shelter in Thailand examined; Thailand's appeal for international assistance noted. Films shown. Prime minister of coalition government of Cambodia, Son Sann, said claiming Vietnamese troops massacred large number of civilians. [SON Sann - describes massacre.] Refugees' psychological and physical ordeal discussed.REPORTER: Neil Davis",1983,482820,140,605,13389
"REPORTER: Dan Rather(Detroit, Michigan) Detroit program for food distribution to unemployed examined. [MAN - notes effort to survive.] [Warren FATER - hopes food will help unemployed friends.] General Motors-UAW food giveaway program discussed. [Michael LaFLORE - notes attitude of workers.] [William SMITH - wants to help.] Cleveland medical care program by local physicians cited as example of community support. [Dr. Richard FRATIANNE - isn't judging, wants to help.] [STUDENT - explains giving donation.] [James MORAN - appreciates help.]REPORTER: Meredith Vieira",1983,475869,160,567,13389
"REPORTER: Tom Brokaw(Lansing, Michigan) Case of Alexander Malahoff's rejection of infant he hired surrogate mother Judy Stiver to bear examined; background to case explained. [STIVER - doesn't feel maternal bond to child.] Baby's deformity noted. [MALAHOFF - denies child is his.] [Judy and Roy STIVER - will sue Malahoff.] Implications of case for surrogate parenting considered.REPORTER: Jim Cummins",1983,475115,100,401,13389
"United States envoy Richard Stone reported scheduling mtgs. with leaders of Central America's Contadora Group.REPORTER: Dan Rather(Jucuaran, El Salvador) Town's adaptation to war and rebel control examined; films shown. [MAN - (thru translator) wants peace.]REPORTER: Mike O' Connor",1983,489141,150,282,13389
"REPORTER: Dan Rather(Baton Rouge, LA) Fall of Louisiana football hero Billy Cannon with his recent arrest and conviction for counterfeiting conspiracy examined; scenes from October 31, 1959, game shown. [WAFB-TV sports director Jay TOWNSEND - feels Cannon made LSU football team.] [LSU announcer Sid CROCKER - thinks Cannon could have once run for governor] Cannon's sports and professor career outlined; impact of his disgrace on fans noted. [MAN - wouldn't tell children about Cannon's crime.] Earlier indications of Cannon's less-than-admirable approach to business dealings recalled.REPORTER: Eric Engberg",1983,487876,170,609,13389
President and Nancy Reagan noted preparing for Tuesday departure on Far East tour. Films shown.REPORTER: Morton Dean,1983,489262,20,116,13389
"French unemployment noted.REPORTER: Peter Jennings(Paris, France) Plight of Paris' unemployed and-homeless examined; films shown. """"Alain's"""" case described as example Salvation Army's food program described, examined.REPORTER: Pierre Salinger",1983,475337,130,243,13389
"REPORTER: Bob Schieffer(DC) President Reagan, in weekly radio address, said responding to allegations that his policies are unfair to nation `s poor. [Voice of REAGAN - claims commitment to fairness.] New initiative in fair housing laws, announced by President, said actually appearing in Democrat housing bill defeated in 1980. [Voice of REAGAN - announces new legislature; mentions HUD Secretary Sam. Pierce.] Pol. problem for Reagan arising from image difficulties explained.REPORTER: Jayne Miller Democrat response by Representative Robert Mrazek outlined.REPORTER: Bob Schieffer",1983,486315,100,583,13389
".REPORTER: Dan Rather(Seattle, WA) Impact on small investors of Washington Public Power Supply System (WPPSS) bond default, largest in United States history, examined; background to situation recalled. [Bettie and Theo FULLMER - note extent of their loss.] Bond brokers noted moving in to purchase bonds cheaply. [Broker Gary LUNDGREN - believes utilities involved welched on their obligations.] [Attorney Mickey GENDLER - notes potential cost to Washington residents.]REPORTER: Barry Petersen """"On the Road"""" and """"Our Time"""" announced.REPORTER: Dan Rather",1983,477843,130,557,13389
"Senior East German security ofr. said allegedly defecting to US; """"Die Welt's"""" account of defection outlined. Defector said thought involved in Hitler diaries hoax.REPORTER: Peter Jennings",1983,481797,20,189,13389
"Braniff International airlines recalled claiming its collapse was due to price fixing by American Airlines.REPORTER: Dan Rather(Dallas, Texas) Justice Department reported filing civil suit against American Airlines for attempted price fixing in Braniff case; background to suit, based on phone conversation between American president Robert Crandall and Braniff president Howard Putnam, explained. Alleged conversation quoted on screen. Justice's Department's recommendations against Crandall mentioned. Reaction of American Airlines noted. [American spokesperson Lowell DUNCAN - considers government suit unfounded.] Putnam thought secretly taping conversation with Crandall.REPORTER: Steve Kroft",1983,476515,110,697,13389
"No. Americans thought in immediate danger of having homes foreclosed noted.REPORTER: Morton Dean(Pittsburgh, Pennsylvania) Program here to help people such as Denise Estep save home from foreclosure examined. [ESTEP - describes situation.] [Action Hsing. spokesperson Jonathan ZIMMER - notes limited aid of mortgage foreclosure prevention fund.] Proposals of Governor Richard Thornburgh for unemployed noted. [THORNBURGH - wants to capitalize on lottery fund surplus.] [State House speaker K. Leroy IRVIS - opposes idea.] Legis. said approving lottery to help elderly only; details given. [State representative Allen KUKOVICH - notes broader implications of plan.] Call for comprehensive overall policy cited. [Representative Henry GONZALEZ - notes lack of support from administration] Mortgage Bankers Association `s reaction to proposed legislature explained. [Association spokesperson Thomas HARTER - believes problem will decline with time.] [Action Hsing. spokesperson Frank DEMES - notes feeling of futility among unemployed.] [Betty DERAMO - doesn't foresee help.]REPORTER: Chris Kelley",1983,478968,300,1093,13389
"USS New Jersey reported shelling Syrian positions in mts. near Beirut, Lebanon.REPORTER: Peter Jennings(Beirut, Lebanon) Extent of United States shelling examined; films shown. Attack implied in retaliation for Syrian assault of United States reconnaissance planes over its territory; locations of United States shelling illustrated on map. Downing of United States Navy aircraft in same area recently recalled.REPORTER: Charles Glass(DC) Apparent role of mounting political pressure on military from White House and civilian leadership at Pentagon in decision for artillery attack today examined; General Bernard Rogers and General John Vessey recalled opposing presence of battleship in Lebanon at all. Basis of their opposition as well to use of large artillery guns explained; extent of firepower of USS New Jersey's guns detailed. Navy mentioned pressuring for restoration of other battleships currently mothballed.REPORTER: John McWethy Syria's response to United States naval barrage reported; United States envoy Don. Rumsfeld noted arriving in Damascus shortly after shelling.REPORTER: Peter Jennings(DC) President Reagan's denial that United States is seeking war with Syria examined. [REAGAN - won't prohibit troops from defing. selves; isn't seeking conflict with Syria.] Representatives Les Aspin and Lee Hamilton, supporters of President's troop authority policy in Lebanon, noted writing him today of their concern over situation; letter quoted on screen. [REAGAN - considers criteria for withdrawing United States troops from Lebanon.] President mentioned announcing reelec. decision January 29, 1984.REPORTER: Sam Donaldson",1983,486803,330,1640,13389
"Auto sales for General Motors, Ford, Chrysler over those for last yr. listed on screen.REPORTER: Tom Brokaw(Los Angeles, California) Problems posed by inability of dealers to obtain new cars to sell examined. [Dealer Lou WEBB - notes demand for new autos.] Impact of Japan's self-imposed quota on buyers described. [Midge MELL - is getting perturbed over inability to buy desired product] Low domestic inventory of United States auto mfrs. discussed.REPORTER: Dennis Moore",1983,487186,120,472,13389
"Baseball players Gaylord Perry, Johnny Bench and Carl Yastrzemski announced.REPORTER: Bob Schieffer(NYC) Careers of Bench and Yazstrzemski recalled; films shown. [BENCH, YASTRZEMSKI - are satisfied with careers; praise teams.] [San Diego manager Dick WILLIAMS, coach Danny OZARK - praise both men.] Yastrzemski's mtgs. with Richard Nixon, Lyndon Johnson, shown. [December 1970, BENCH and Bob HOPE - entertain troops in Vietnam; Bench sings with Cincinnati Orchestra.] Career-related statistics for both outlined on screen. [BENCH, YASTRZEMSKI - comment on careers.] Ted Williams mentioned.REPORTER: Chris Kelley",1983,491800,300,611,13389
"Pittsburgh-Baltimore, Green Bay-Minnesota, Detroit-Houston football games examined; performances of individual players (named in report) considered. Films shown courtesy NBC and CBS sports. Outcome of London tennis match between John McEnroe and Jimmy Connors mentioned. New Jersey high school football player Brandy Wells featured; films shown. [Teammates James OVERBEY, Quintus McDONALD - praise Wells.] [WELLS - doesn't try to hurt anyone.] Wells' athletic and academic capabilities discussed. [WELLS - discusses football, school, recruiters.] [Clyde WELLS - praises son.] Jim Bouton's card company noted giving bubblegum cards to Montclair high school football team. [WELLS - comments on Notre Dame coach Gerry Faust.]REPORTER: Dick Schaap",1983,486643,290,743,13389
"President John F. Kennedy recalled banning purchase of Cuban cigars by AmericansREPORTER: David Brinkley(Havana, Cuba) [May 20, President REAGAN - won't allow USSR or Cuba to deprive others of freedom.] Explosiveness of United States-Cuba relations compared to that prior to Bay of Pigs; United States perception of Cuban involvement elsewhere outlined on screen, discussed. Fidel Castro's differing perception noted. [Former ambassador Wayne SMITH - thinks Reagan administration is repeating familiar mistakes; notes Castro's successful manipulation of """"David"""" role to United States """"Goliath.""""] Cuba's involvement against United States-backed forces in El Salvador and Nicaragua discussed. [For. affairs vice minister Ricardo ALARCON - (thru translator) notes Cuba's lack of conflict with any other Latin American nation, only with United States.] Size of Cuba's military force, backed by USSR , examined; reality of Cuba-USSR relations outlined. [ALARCON - (thru translator) notes realistic need for normal United States-Cuba relations] [SMITH - believes Cuba will remain Marxist-Leninist state, but that United States could handle disagreements more effectively.]REPORTER: Richard Threlkeld",1983,480258,340,1197,13389
"Syria reported downing 2 United States fighter planes over Lebanon, capturing 1 pilot; Syrian demand for release of pilot noted.REPORTER: Peter Jennings(Beirut, Lebanon) Marine casualties during retaliation on United States sites here by Syrian-backed Lebanese militia following major bombing raid by United States aircraft on Syrian positions examined; films shown. [Lieutenant Colonel Ray SMITH - explains circumstances of United States casualties.] Lebanese prime minister Shafik al-Wazan noted claiming to be uninformed of United States attack on Syrian positions in Lebanon; implications of incident for President Amin Gemayel's efforts to improve Lebanese-Syrian relations noted. Latest United States measures effectively pulling rug out from under Gemayel listed, discussed; recent United States-Israeli agreement considered.REPORTER: Charles Glass Total number Marines killed in Lebanon in recent months mentioned; goal of United States attack on Syrian sites explained.REPORTER: Peter Jennings(Damascus, Syria) Syria's refusal to release Navy Lieutenant Robert Goodman until war ends reported; President Hafez al-Assad's plea to other ntns. to intercede to end war on Syria's behalf noted. Photos, films shown. Syrian television noted claiming body of Lieutenant Mark Lange will be returned to United States embassy here after suitable arrangements have been made. Syria's commitment to continue firing on United States reconnaissance flights in region explained; belief here that weekend raids were part of concerted United States-Israeli strategy to take over Syria mentioned.REPORTER: Hal Walker(DC) [Secretary of State George SHULTZ - declines comment on future United States military action in Lebanon.] His assessment of yesterday's United States air strikes, captured United States pilot outlined on screen. [SHULTZ - claims United States will defense self; implies course of current United States policy; thinks American public wants peace in Mideast.] Apparent underlying United States strategy discussed.REPORTER: Barrie Dunsmore REPORTER: Peter Jennings(DC) Israeli military competence in Lebanon, as demonstrated by its relative lack of losses in air runs over region as compared to United States, examined; films shown. USS New Jersey noted capable of eliminating Syrian targets without risk of life; questions raised by United States air raids on Syrian sites this weekend considered. Vulnerability of United States planes used explained, discussed; factors apparently affecting performances of United States versus Israeli air raids compared.REPORTER: Jack Smith Implications of USSR news agency's statement today on Lebanon considered.REPORTER: Peter Jennings",1983,490190,460,2684,13389
"Death of boxer Kiko Bejines following bout with Albert Davila Thursday, reported; details given, films shown. World 1500 meter run record reported regained by Steve Ovett; details given, films shown. Sydney Maree's performance recently recalled. Aaron Krickstein's defeat of Vitas Gerulaitis in tennis match and Chris Perry's golf loss to Jay Sigel reported; Perry noted son of Jim Perry. Numerous NFL (National Football League) football game scores listed on screen; performances of several players (named in report) shown, discussed. Films shown courtesy CBS Sports. Football player Joe Theismann featured; Fran Tarkenton mentioned. [THEISMANN - discusses his TV and radio shows, publications, restaurant, Super Bowl ring.] His role with Susan Anton and Barbara Bach in Burt Reynolds' Cannonball Run II recalled; photos shown. Theismann's various commercial endeavors listed; TV commercials, ads shown. [THEISMANN - notes theme of his motivational speeches; comments on losing Heisman Trophy.] [Redskins owner Jack Kent COOKE - jokes about Theismann's talking behavior; declines comment on new contract for Theismann.]REPORTER: Dick Schaap",1983,490388,340,1141,13389
"REPORTER: Peter Jennings(London, England) 30-day long rain spell here examined; films shown. [Weather forecaster John VENABLES - notes unusually prolonged string of north Atlantic storms.] [WOMAN - considers it dreadful.] [Bookmaker Daniel SHIGGINS - notes odds against rain stopping for two days.] [PEOPLE - blame satellites, comets and USSR for rain.]REPORTER: Mike Lee",1983,478938,110,371,13389
"Death toll so far from Beirut, Lebanon, bombing of Marine compound and from today's invasion of Grenada noted; details of United States takeover outlined, illustrated on map. Token force from 6 Caribbean ntns. noted arriving on Grenada following United States invasion; ntns. involved listed on screen. President Reagan's rationalization for move cited.REPORTER: Dan Rather(Barbados) Details of invasion, include partial staging from here, examined; films of United States invading force of Grenadian coast shown. [Voice of invasion broadcast ANNOUNCER - issues official statement to invasion victims.] [Voice of United States medical student on Grenada, Mark CARPENTER - describes invasion; mentions wounded Marines.] [Voice of GRENADIAN - supports invasion.]REPORTER: Sandy Gilmour(DC) Invasion agenda outlined, illustrated on map; role of US psychological warfare teams described. Efforts of Grenadians and Cubans on island to defense selves cited; Pentagon source's explanation of Marines' role on Grenada quoted. Factors affecting duration of United States takeover considered.REPORTER: David Martin No. Cubans believed killed during invasion mentioned; genesis of today's invasion said recent overthrow and assassination of Grenadian Prime Min. Maurice Bishop by General Hudson Austin. Details given.REPORTER: Dan Rather(NYC) United States claims of strategic importance of Grenada as justification for invasion examined; administration `s use of United States medical students as another rationalization said not supported by CIA testimony before House committee today. Details given. Secretary of State George Shultz's reiteration of official line mentioned. [BISHOP - notes efforts to establish friendly relations with US; warns United States that taking over Grenada is easier than leaving it.]REPORTER: Bob Simon Update of American casualties during invasion reported; reactions of USSR and Cuba outlined.REPORTER: Dan Rather",1983,482184,470,1936,13389
"Poll findings on attitude of women voters noted.REPORTER: Jessica Savitch(San Antonio, Texas) National Women's Pol. Caucus convention here featured; films shown. Poll findings on women's perception of Ronald Reagan outlined. [Bella ABZUG - notes role of women voters in upcoming president election] [Reagan administration spokesperson Betty HEITMAN - defs. administration's attitude.] Caucus pres. and Republican Kathy Wilson noted suggesting President Reagan not run for reelec. [FTC spokesperson Pat BAILEY - defs. administration] Appearance at caucus of pres. candidate Alan Cranston mentioned. [CRANSTON - implies he'll select woman as running mate.]REPORTER: Ken Bode Upcoming item announced.REPORTER: Jessica Savitch",1983,486227,150,722,13389
"In effort to avoid controversy at 1984 Olympics, United States Olympic Committee reported announcing drug testing for all American Olympic athletes; details given.REPORTER: Dan Rather(Atlanta, Georgia) Disqualification of several winners at recent Pan American games due to illegal use of steroids recalled; near-epidemic use of steroids as muscle-builders among United States athletes despite indications of major medical problems as result examined. [Peter BATTE - notes size of black market for steroids among amateurs.] [Sports physiologist Rankin COOTER - agrees.] Ease of obtaining illegal steroids illustrated by CBS producer Rome Hartman's telephone order. [HARTMAN - discusses order with supplier.] Warnings on drug bottles shown, discussed. [Dr. Robert KERR - notes many steroids never approved for safe use by humans, but are for veterinary use; explains.] Drugs obtained by Hartman noted coming from C&S Drug Supply in Pittsburgh; owner's defense of illegal sales quoted. [American College of Sports Med. spokesperson David LAMB - notes potential health dangers.] [KERR - cites athletes' tendency toward overdosing, side effects.] Indications of spreading use of steroids among high school athletes noted. [Gym owner Ken. """"Doc"""" NEELY - claims coaches encouraging HS players.] [high school coach Jim CAGLE - cites students' efforts to obtain steroids.] Sports doctors mentioned receiving increasing number requests from parents for athletic children seeking college scholarships. [KERR - describes incident with parents.] Estimated number of United States athletes presently using steroids mentioned.REPORTER: Bruce Hall",1983,488170,260,1633,13389
Possible discovery of super vaccine for several diseases reported.REPORTER: Tom Brokaw(NYC) New York state health department's development of new vaccine and its implications examined; vaccine's development explained. [Dr. David AXELROD - feels breakthrough is significant.] Current status of research into vaccine discussed.REPORTER: Robert Bazell,1983,485157,100,348,13389
"Bomb explosions at Hahn United States Air Force Base in West Germany reported causing damage but no injuries. Incident reported occurring after anti-nuclear demonstrations in country and as air show was to take place at Ramstein US Air Force Base nearby. Anti-nuclear demonstrations at air show noted.REPORTER: Lesley Stahl(Ramstein, West Germany) Details given with regard to demonstrators' intent to disrupt Ramstein air show and United States Air Force police action against them. Effect of police action on perception of United States military in Germany noted. Differing views among West Germans with regard to placement of nuclear weapons there stated. Plans for placement of cruise and Pershing II missiles cited. Arms control talks mentioned.REPORTER: Doug Tunnell",1983,488471,120,772,13389
Size of United States naval presence in Caribbean and Pacific Ocean off Central America outlined; United States envoy Richard Stone reported informing Salvadoran legislators that flotilla could serve for attack as well as defenseREPORTER: Tom Brokaw,1983,477333,30,249,13389
John Elway reported drafted by Baltimore Colts. Elway's baseball prospects considered. [ELWAY - says he will probably choose baseball instead of football.] Other clubs draft choices noted.REPORTER: Dan Rather,1983,475907,80,208,13389
"United States trade deficit with Japan last year noted.REPORTER: Bill Kurtis(San Francisco, California) Incring. anti-Japanese sentiment in United States due to imports examined. [MAN - notes extent of Japanese imports and impact on US unemployment.] Size of Japanese exports to United States described; current tension between United States and Japan compared with that following Pearl Harbor. Impact on Japanese-Americans examined. [John TATEISHI - notes growing racial tension toward Japanese in US.] [Representative Norman MINETA - describes constituents' racism.] [Japanese-AM. - describes racial slurs on family.] World War II era films shown; imprisonment of Japanese-Americans during war recalled. [TATEISHI - notes patriotism of Japanese-Americans]REPORTER: Bernard Goldberg",1983,474344,220,783,13389
".REPORTER: Sam Donaldson(Fort Worth, Texas) International Cntry. Music Association convention here featured; films shown. Several international performers named in report shown. [Tom LeGARDE praises Hank Williams.] Emotional symbolism of Texas for international country music performers noted. [FANS - praise international acts.]REPORTER: Charles Murphy",1983,478773,200,353,13389
"REPORTER: Jessica Savitch(OR) Increasing popularity of bed and breakfast vacations, known as """"B&B"""", in United States examined; films shown. Lane Friedman and Gloria Shake's organization N.W. Bed and Breakfast Association, cited as example [FRIEDMAN - explains difference in US approach to """"B&B"""" sites from Europe.] Katie Smith's """"B&B"""" facilities and service described. [SMITH - enjoys service.] [Harlan sheep ranch OWNERS - explain opening their home.] [Pat CALGER - describes breakfast served guests.] Alice Beckwith's services described.REPORTER: Frank Bourgholtzer",1983,482232,170,573,13389
"Signing of Camp David peace accords 4 years ago recalled.REPORTER: Morton Dean(Cairo, Egypt) Jimmy Carter's negotiations with Menahem Begin and Anwar Sadat recalled; films shown. Course of Israeli-Egyptian relations since treaty examined in detail. Egyptian President Hosni Mubarak's meeting with King Hussein and other Arab leaders recalled. [Israeli ambassador to Egypt Moshe SASSON - thinks peace talks must continue unconditionally.] [Egyptian foreign affairs minister Butros GHALI - demands Israeli withdrawal from Lebanon before talks continue] Role of Jordanians and Palestinians in peace process mentioned.REPORTER: Mitchell Krauss",1983,474340,200,639,13389
"REPORTER: Tom Brokaw(Wimbledon, England) Billie Jean King's continuing tennis career examined; her performance at Wimbledon against Beth Herr noted. Films shown. King's defeat of Maria Bueno in 1966 shown. Her defeat today of Kathy Jordan, who recently knocked out Chris Evert Lloyd, discussed. [KING - notes sense of survival among players; explains her love of tennis; mentions Rudolf Nureyev, Frank Sinatra.] Upcoming match with Andrea Jaeger mentioned.REPORTER: James Compton",1983,475211,120,479,13389
"President Reagan's warning to USSR regarding arms control talks as he concludes his state visit to Japan outlined.REPORTER: Peter Jennings(Tokyo, Japan) Reagan's agenda here summarized.REPORTER: Pierre Salinger(Tokyo, Japan) Emperor Hirohito's farewell to Reagan mentioned, shown; President's address to Diet examined. [In Diet, REAGAN - refers to USSR downing of passenger plane; cites no-win aspect of nuclear war; comments on US-Japan trade problems.] [In television interview, REAGAN - considers hard-line policy realism.] Prime Min. Yasuhiro Nakasone's hosting of Reagans at his country estate discussed; films shown. [Secretary of State George SHULTZ - anticipates President's upcoming visit to South Korea; refers to sec. issue.] Reagan's probable topics during South Korean visit outlined.REPORTER: Sam Donaldson USSR downing of KAL plane and assassination of South Korean officials in Rangoon, Burma, blamed on North Korea, noted heightening tensions along South-North Korean border.REPORTER: Pierre Salinger(Korean DMZ) United States role in South Korea, especially along DMZ, and South Korea's perception of President Reagan's policies examined; films shown. [US SOLDIER - explains purpose of United States troops here.] Dissidents' criticism of General Chun Doo Hwan's seizure of power and loss of civil/human rights since discussed; forced exile of dissident Kim Dae Jung recalled. [KIM Dae Jung - asks Reagan not to support dictator, but to remain neutral.] Probability of increasing anti-US sentiment here if Reagan conts. supporting only military needs of South Korea rather than its democratic desires mentioned.REPORTER: Mark Litke Initial reactions in Japan to Reagan visit, include political implications for Nakasone, considered.REPORTER: Pierre Salinger",1983,487365,310,1775,13389
"Hsing. starts for February recalled.REPORTER: Dan Rather(Los Angeles, California) Competition among banks here to offer low hsing. loans examined. [Crocker National spokesperson Fred MORRISON - acknowledges hsing. resurgence.] Drop in average interest rates outlined on screen, discussed. [Realtor Ira BRIBIN - cites rise in condominium purchases.] [Linda HARRISON - is optimistic.] [MORRISON - cautions about being overly optimistic.]REPORTER: David Dow",1983,475512,150,454,13389
"REPORTER: Morton Dean(DC) president Reagan's assessment of his foreign policy and projections for 1984 examined; United States-USSR arms talks, possible Reagan-Yuri Andropov summit, Secretary of State George Shultz's expected meeting with Soviet foreign minister Andrei Gromyko, recent meeting between Egyptian president Hosni Mubarak and PLO (Palestine Liberation Organization) chairperson Yasir Arafat discussed. [Voice of REAGAN - comments on violence in Lebanon, role of United States troops in maintaining peace.] Possibility of Syria calling in USSR troops to fight in Lebanon if battle breaks out with United States considered.REPORTER: Bill McLaughlin",1983,481877,120,659,13389
"New army all-purpose vehicle, the Hummer, said not performing well. Pentagon quoted with regard to defective vehicle.REPORTER: Bob Schieffer",1983,485786,30,140,13389
"Interior Secretary James Watt said denying Interior Department scientists are selected according to their Republican party loyalty.REPORTER: Chris Wallace(DC) [Courtesy """"Face the Nation"""", WATT - discusses hit list sent out by his ofc.] [Republican National Committee spokesperson William GREENER - acknowledges committee 's ongoing role in advising government agencies on hiring policies.] [WATT - defs. hiring Republicans] Watt's special assistant said claiming department's hiring of committee -approved scientists only as coincidental; reaction of scientists involved mentioned.REPORTER: Mark Nykanen Upcoming item announced.REPORTER: Chris Wallace",1983,474299,120,653,13389
"Possible number of murders committed by Henry Lee Lucas and Ottis Toole noted.REPORTER: Tom Brokaw(Denton, Texas) Number of killings claimed by Lucas and Toole and authorities' efforts to determine actual extent of their murder spree examined. [LA police sergeant Jay VIA - addresses national homicide conference on possibility of nationwide homicides being attributed to pair.] Extent of Lucas' known killings illustrated on map; his upcoming trial here for murder of Becky Powell noted. Details given. [Reverend Ben MOORE - recalls Lucas.] Gruesomeness of killings, many sexually motivated, cited; deaths of Kate Rich and Powell cited as exs. Photos shown.REPORTER: Robert Elliot",1983,489695,130,681,13389
