broadcast_abstract,year,id,time,length,n
"(Studio: Peter Jennings) A closer look at law enforcement & privacy at the second anniversary of September 11 introduced; statistics cited from an ABC poll.(New York: Peter Jennings) Taped interview held with Attorney General John Ashcroft about the USA Patriot Act, which gives the government expanded authority to conduct secret searches. [ASHCROFT&nbsp- says there were misconceptions about the act; admits some people question the Patriot Act, but federal judges evaluate the government cases in specific acts; states people who violate the laws are subject to be detained; comments on the case of Jose Padilla, who is detained as an """"enemy combatant""""; comments on being seen as divisive & being concerned with freedom.]",2003,224628,330,727,12229
"(Baghdad: Dan Rather) The offer of volunteers from Jordan to act as “human shields” for Iraqi President Saddam Hussein in the event of war reported; scenes shown of Jordanian tribal leaders with Saddam in Baghdad. [Joint Chiefs of Staff Gen. Richard MYERS- says it is illegal to use non-combatants for shielding targets.] Myers’s planned trip to Turkey to secure the use of military bases there and Secretary of Defense Donald Rumsfeld’s support of National Security Advisor Condoleezza Rice and Chief U.N. weapons inspector Hans Blix in their request for Iraqi scientists to be interviewed in private noted. [RUMSFELD – says it’s important to get the scientists out of the country so they can speak honestly.] The U.N. weapons inspectors’ surprise visit to one of Saddam’s palaces mentioned.(Ankara: Richard Roth) Pressure on Saddam from Mauritania, Libya, Belarus, and Egypt to consider exile featured. [Center for Strategic & International Studies Joseph MONTVILLE- comments on the trade-off between a war with casualties and seeing Saddam live in comfortable exile.] [“Al Quds” editor Abdel Bari ATWAN- says Saddam will not go out easily.](Baghdad: Dan Rather) Taped interview with Rumsfeld about the likelihood of Saddam going into exile presented. [RUMSFELD – says history suggests that leaders do, on occasion, leave if they decide the game is up; comments on the possibility that a large number of people will leave if Saddam permits scientists to be interviewed out of the country; talks about US policy differences between North Korea & Iraq.]",2003,247744,450,1556,12229
"(Studio: Aaron Brown) The latest casualties in Iraq outlined on screen. Reports of an attack on coalition forces in Fallujah, Iraq, & a suicide bombing in Erbil outlined; night scenes shown from Erbil.(Pentagon: Jamie McIntyre) The shifting sands of Secretary of Defense Donald Rumsfeld's view on the war examined; scenes shown of a woman heckling Rumsfeld. [RUMSFELD&nbsp- jokes about his words & the press.] [March 27, assistant Defense Secretary Paul WOLFOWITZ&nbsp- says Iraq can finance its own construction.] [Now, RUMSFELD&nbsp- says oil revenue is not the answer.] [Yesterday, Senator Carl LEVIN- comments on earlier administration estimates of war costs.](Studio: Aaron Brown) Live interview held with """"Vanity Fair"""" magazine's Christopher Hitchens about Iraq. [From Washington, HITCHENS&nbsp- talks about the possibilities of regime change in parts of Iraq; explains why the US did not bring up all the information about Saddam Hussein's regime; comments on the alternatives in Iraq, which will not go back to Baathist control or to a theocracy; states his view that Al Qaeda leader Osama bin Laden is dead.]",2003,224304,570,1123,12229
"(Studio: Anderson Cooper) Live interview held with """"Texas Monthly"""" magazine's Skip Hollandsworth about the Clara Harris murder trial in Houston; surveillance video shown of the Mercedes car. [From Dallas, HOLLANDSWORTH&nbsp- talks about the cinematic nature of this wife-husband-mistress case in which the victim's 16-year-old daughter Lindsey Harris witnessed her father's death; expresses amazement over women's sympathy with Clara for being the betrayed wife.]",2003,245132,340,468,12229
"(Studio: Aaron Brown) The question of the reliability of crime labs in Houston introduced; details given about the several investigations. [Forensic scientist Elizabeth JOHNSON&nbsp- says it is the worst she has ever seen.] [From Houston, KHOU-TV investigative reporter Anna WERNER- says nine people at the crime lab are being investigated; outlines the criminal charges being raised about the crime labs; details the case of convicted rapist Josiah Sutton, convicted by DNA evidence that was found statistically not to be Sutton's; asks why the district attorney, Charles Rosenthal, is resisting an independent investigation.]",2003,218857,440,628,12229
"(Studio: Aaron Brown) .(Washington: Candy Crowley) The problems for the Democrats in the South examined. map shown. [On Tuesday, Republican governors-elect Ernie FLETCHER, Haley BARBOUR&nbsp- speak out.] [Senator Tom DASCHLE&nbsp- comments on the Louisiana gubernatorial election.] [Republican National Committee chairman Ed GILLESPIE- says we have the edge in the South.] [In Boston debate, presidential candidates Senator John KERRY, Representative Dennis KUCINICH, Howard DEAN&nbsp- campaign.] [Senator Zell MILLER&nbsp- says they have taken the Democratic Party out of the mainstream.](Studio: Aaron Brown) Taped interview held with Miller. [From Washington, MILLER&nbsp- says he lives in an old house {the Democratic Party} with strangers in the basement & will stay there; outlines the formula for success in the party as evidenced by John F. Kennedy, who promoted national security & cut taxes & by President Bill Clinton; explains how the Democrats are no longer a national party able to carry the South.]",2003,227047,530,1014,12229
"(Studio: Carole Simpson) .(No location given: George Stephanopoulos) The appearance by California Governor Gray Davis on """"This Week"""" presented. [On August 20, gubernatorial candidate Gray DAVIS- campaigns.] [DAVIS&nbsp- says Schwarzenegger is now raising money & is in no position to criticize us; says his job is to the best he can as governor & California voters will do the right thing.](Studio: Carole Simpson) .(Los Angeles: Brian Rooney) The role of the Hispanic vote in the recall election examined; poll statistics cited; scenes shown of candidate Lt. Gov. Cruz Bustamante. [DAVIS&nbsp- outlines what has been done to help immigrants.] [Tomas Rivera Policy Inst.-University of Southern California professor Harry PACHON- talks about the Latino electorate.] [Republican strategist Mike MADRID- says Schwarzenegger has no Hispanic policy.]",2003,209501,220,850,12229
"(Studio: Aaron Brown) .(New York: Maria Hinojosa) This week's anti-war event around the world previewed; scenes shown of demonstrations in Melbourne, Australia, Philippines & Japan; details given about planned protests overseas. [Anti-war volunteer Gina FELDMAN, actress/activist Susan SARANDON, Inst. for Policy Studies Phyllis BENNIS- offer views against the war.](Studio: Aaron Brown) .(New York: Beth Nissen) The muted anti-war movement in the US examined. [""""Not In Our Name"""" coordinator Claude KISSINGER- says some of the media are beating the war drums.] [Senator Robert BYRD&nbsp- says the Senate is """"hauntingly silent"""" on the eve of horrific destruction & there could be a vicious terrorist attack in response to our attack on Iraq.] [Physicians for Social Responsibility Dr. Victor SIDEL- says there is time to tell President Bush he will be in trouble.]",2003,251024,370,872,12229
(Studio: Aaron Brown) Two headlines about the Middle East cited.(Jerusalem: Kelly Wallace) An Israeli air strike in Gaza City against a Hamas car just before Secretary of State Colin Powell's visit to the region featured; scenes shown of Palestinians gathered around a burned-out car. [Two Palestinian WOMEN - says the Palestinian people support Hamas.] [Hamas leader Abdel-Aziz RANTISI†- {thru translator} says Prime Minister Abu Mazen cannot confront & disarm Hamas.] Further violence in the region with a suicide bombing & the shooting of two Palestinians noted. Statement from a lawyer for the family of late journalist James Miller that the autopsy report indicates he was probably killed by Israeli forces outlined.,2003,219080,260,721,12229
"(Studio: Terry Moran) .(Beit Lahiya: John Yang) Israeli's killing in the Gaza Strip of the highest ranking Hamas leader {Ibrahim al-Makadmah} following Hamas attacks in a West Bank settlement & a suicide bombing in Haifa featured; scenes shown of the Israeli military presence, which may occupy the strip. [Palestinian Authority spokesman Saeb EREKAT- criticizes the violence.] [ANALYST&nbsp- says the fear is Israel will reoccupy the whole Gaza Strip while the US is involved in a war with Iraq.]",2003,220256,130,502,12229
"(Studio: Lester Holt) .(Los Angeles: Kelly O’Donnell) A look at celebrities turned political candidates presented; excerpts shown from films and TV programs featuring Arnold Schwarzenegger, Clint Eastwood, Sonny Bono, Fred Thompson, Ronald Reagan and others. [Historian Doris Kearns GOODWIN- says they have name recognition; states they must demonstrate a grasp of the issues once elected.](Studio: Lester Holt) More on msnbc.com noted.(NOTE&nbsp- Local weather bulletin on screen.)",2003,221527,170,484,12229
"(Studio: Aaron Brown) .(Los Angeles: Charles Feldman) The deadline for filing sex abuse charges against Catholic priests in California examined. [Plaintiffs' attorney Paul KIESEL- cites a billion dollar figure.] [Survivor's network of those abused by priests, Nancy SLOAN- talks about the sense of betrayal & seeking accountability.] [Los Angeles archdiocese Tod TANDBERG- says the cases pre-date the 1980s making verification impossible.]",2003,209817,190,442,12229
"(Studio: Aaron Brown) The problem for President Bush of escalating tension between China & Taiwan introduced.(White House: Suzanne Malveaux) Bush's meeting with Chinese Premier Wen Jiabao featured; scenes shown from the White House; details given of US concerns that Taiwan may be preparing for a showdown with China. [BUSH&nbsp- says we opposes any unilateral decision by China or Taiwan to change the status quo.] [WEN&nbsp- {thru translator} comments.] [Brookings Inst. Richard BUSH- says Taiwan has been urged to cool it; notes the importance China plays in US foreign policy.] [Foundation for the Defense of Democracies Cliff MAY- says """"pleasing {China} should not be appeasing.""""]",2003,221856,180,689,12229
(Studio: Russ Mitchell) .(Tucson & Oracle: Sandra Hughes) The out-of-control fire in southern Arizona featured; scenes shown of burned-out homes in the resort town of Summerhaven. [Fire commander Larry HUMPHREY- assesses the fire.] [Oracle residents Bertha & Walt HENNEMAN- worry.],2003,212148,110,283,12229
"(Washington: Peter Jennings) .(Montgomery, Alabama: Erin Hayes) Announcement by Alabama's state chief justice Roy Moore that he will defy a court order to remove a monument of the Ten Commandments from the state judicial building in Montgomery featured; scenes shown of the granite monument; details given of the court's ruling. [MOORE&nbsp- accuses the court of denying the existence of God.] [MAN&nbsp- says the commandments are our moral underpinnings.] [ACLU's Nadine STROSSEN- cites the freedom to choose religious views.] Recent rulings on the commandments plaque & poster in Pennsylvania & Georgia courthouses noted.",2003,223486,130,625,12229
"(Studio: Dan Rather) .(Mosul, Iraq: Byron Pitts) The release of photographs of the bodies of Uday & Qusay Hussein featured; photos shown; details given about calls for revenge and the deaths of three more American soldiers in an ambush; video shown of Fedayeen fighters calling for jihad. [Two Iraqi MEN – express doubt about the photos.] [“Al Quds” editor Abdel Bari ATWAN- comments on the way the Husseins were killed.](Studio: Dan Rather) .(White House: John Roberts) The deepening fight over intelligence President Bush cited to justify the war featured; details given about charges that the White House is waging a retribution campaign against its critics. [Vice President Dick CHENEY – defends claims that Iraq was pursuing weapons of mass destruction.] [Former CIA director John DEUTCH- says if no weapons are found, the justification for the war will not be credible.] [Senator Richard DURBIN- says the White House is going to turn on you.] [Senator Charles SCHUMER- comments on the leak of former ambassador Joe Wilson’s wife’s status as a CIA agent.] [White House press secretary Scott McCLELLAN – denies accusations of smear campaigns.]",2003,210977,270,1151,12229
"(Studio: Tom Brokaw) President Bush’s warning to Iraqi soldiers that they will be tried as war criminals if they use weapons of mass destruction mentioned.(State Department: Andrea Mitchell) The opposition of France & Germany to an attack on Iraq without U.N. support and their blocking of NATO to provide military support for a US invasion featured. [French President Jacques CHIRAC {thru translator} – says all decisions should come from the Security Council.] [Secretary of Defense Donald RUMSFELD – downplays the France/Germany decision.] [BUSH – says the US & friends of freedom will disarm Iraqi President Saddam Hussein.] The question of whether the US can win U.N. support explored. [From “NewsHour with Jim Lehrer,” Secretary of State Colin POWELL – says other nations will join us even if the U.N. does not give approval.](Studio: Tom Brokaw) .(Cairo: Dawna Friesen) Maneuverings in the Arab world to avoid war featured; details given of reports that Arab leaders want to see Saddam leave thru exile or coup. [Cairo MAN – says if Americans want war, it will happen.] [Saudi Arabian foreign minister Prince SAUD al-Faisal- says change of regime must come from inside the country.] [American University of Cairo professor Walid KAZZIHA- says Arab leaders do not want to discuss Saddam’s fate publicly out of fear for their positions.] [Middle East analyst Mustafa HARMANEH- says Arab leaders have no say in what will happen.]",2003,246371,270,1437,12229
(Washington: Peter Jennings) Ceremony in Nepal marking the 50th anniversary of the first ascent of Mt. Everest by Sir Edmund Hillary & Sherpa guide Tenzing Norgay shown.(Katmandu: Mark Litke) A closer look at Mt. Everest featured; details given of Hillary's role in aiding the Sherpa people with schools & hospitals. [Son Peter HILLARY- says we are celebrating the event that symbolized going into the unknown.] [Granddaughter Amelia HILLARY- says her family was changed forever.] [Son Jamling Tenzing NORGAY- praises Sir Edmund as a name Sherpas look up to.] [Edmund HILLARY&nbsp- says he never regarded himself as an heroic figure.],2003,208221,160,637,12229
"(Studio: Christiane Amanpour) Live interview held with former FBI deputy director Weldon Kennedy about the terror alert level. [From Phoenix, KENNEDY&nbsp- outlines the likely reasons for raising the terrorism threat level to orange; talks about Americans' complacent attitude about terrorism because there has been no serious incident since September 11, 2001; comments on the investigation into intelligence before September 11.]",2003,210681,250,431,12229
"(Studio: Judy Woodruff) .(Fresno: Dan Lothian) The California recall campaigning reviewed; details given about the surfacing of a controversial racy interview with actor Arnold Schwarzenegger, who is now a candidate for governor in the recall election. [In Fresno, SCHWARZENEGGER&nbsp- campaigns on education; says he has no memory of old articles.] [In radio interview, SCHWARZENEGGER&nbsp- supports gay partnership, but not gay marriage.] [Lt. Gov. Cruz BUSTAMANTE&nbsp- says Californians are being gouged at the gas pump.] Schwarzenegger's two approaches to the """"Oui"""" article discussed.",2003,210305,230,591,12229
"(Studio: Carol Lin) Assistant Secretary of State James Kelly shown in Indonesia meeting with officials about the standoff in North Korea and the arrival of a Russian envoy in North Korea to propose the resumption of economic aid in exchange for keeping the Korean peninsula nuclear-free reported.(White House: Suzanne Malveaux) Statement from South Korean President-elect Roh Moo Hyun that the US had considered attacking North Korea featured; details given of the administration’s strong denial of preparing for an attack. [ROH {thru translator} – says he felt desperate.] [Joint Chiefs chairman Gen. Richard MYERS- says the US is working on all sorts of contingencies.](Studio: Carol Lin) Live interview held with Pentagon Defense Policy Board Kenneth Adelman & Foundation for Defense of Democracies Clifford May about whether US troops should remain in South Korea amid growing anti-American sentiment. [ADELMAN, MAY – offer differing opinions on the US presence in South Korea; discuss sending a message to the world that this is not a US problem.]",2003,247087,640,1059,12229
"(Baghdad: Tom Brokaw) The call by the Iraqi governing council for a war crimes tribunal to try Saddam Hussein noted. The sophisticated operation involved in searching for Saddam’s weapons of mass destruction, led by former U.N. weapons inspector David Kay, featured; scenes shown of huge piles of documents & equipment. [KAY – explains what information they are finding from analyzing documents; talks about credibility in convincing others that Iraq had a weapons program.] [In Washington, Senator Edward KENNEDY – criticizes President Bush for making the case for war based on shoddy & false intelligence.](Baghdad: Richard Engel) The US reconstruction effort in Iraq featured; details given of Iraqi frustration with lack of services and damaged buildings. [US Army Lt. Col. Danny WOODYARD- says Americans are living under the same conditions as the Iraqis.] [Iraqi Provisional Command Brig. Gen. Larry DAVIS- comments on the high power demands of the summer months.](Baghdad: Tom Brokaw) Statements from captured Iraqi deputy prime minister Tariq Aziz that Saddam believed the US would not go to war because of international pressure and that Saddam has been preoccupied with writing three novels reported.",2003,215040,360,1214,12229
"(France: Terry Moran) President Bush's European trip introduced.(Paris: John Cochran) Bush's fence mending with European allies over the war with Iraq featured; scenes shown of Bush with French President Jacques Chirac & earlier with Russian President Vladimir Putin. [In St. Petersburg, BUSH&nbsp- says friends can disagree; states we discovered a weapons system that Iraq denied having; notes Russia & the US have mutual concerns about Iran's nuclear program.] The European assessment that Bush prefers acting alone noted. [France 3 TV Christian MALAR- says Europe feels excluded in """"strategy things.""""](France: Terry Moran) The tight security in Evian, France, to contain protests against the G-8 summit noted.(London: Mike Lee) Clashes between French police & anti-globalization protesters featured; scenes shown of smoke, confrontations, chanting & marches. [PROTESTER&nbsp- opposes war & privatization.](France: Terry Moran) The tension caused by the failure of US & British troops to fund weapons of mass destruction in Iraq noted; details given of the pressure on British Prime Minister Tony Blair at home.(Washington: George Stephanopoulos) The call from two senators for an independent investigation into US intelligence about weapons of mass destruction & for Bush to appoint a special envoy to the Middle East examined. [Senators John McCAIN, John WARNER&nbsp- says Congress is suited to investigate; comment on Middle East peace efforts.]",2003,224174,390,1456,12229
"(Studio: Tom Brokaw) Series on the war in Afghanistan introduced.(Kabul, Afghanistan: Mike Taibbi) The difficult & dangerous job for President Hamid Karzai to run Afghanistan featured; details given about ongoing skirmishes with Taliban, Al Qaeda & rogue militia forces and about the view of many Afghans that Karzai is too weak for the job. [KARZAI – says the US is backing us very well; comments on assassination attempts; comments on becoming tougher.] [Central Asia expert Robert OAKLEY††- says the fact that Karzai doesn’t have blood on his hands or past associations works in his favor.]",2003,225220,200,593,12229
(Studio: Charles Gibson) .(Washington: Pierre Thomas) Government announcement that security will focus on passengers on international flights examined; details given about the lack of visa requirements for foreign nationals flying to the US & of needed security measures. [Aviation analyst John NANCE&nbsp- says the transfer issue is a security concern.](Studio: Charles Gibson) The status of the Transportation Security Administration's air marshals program updated.,2003,208409,90,467,12229
"(Studio: Martin Savidge) .(Columbus, Ohio: Kris Osborn) The series of shootings along a stretch of highway near Columbus, Ohio, featured; photo shown of victim Gail Knisley, who was killed; scenes shown from Knisley’s hometown, Washington Courthouse, Ohio, where a memorial service was held. [Victim’s FRIENDS – comment on Knisley.] [Franklin County, Ohio, sheriff’s department chief deputy Steve MARTIN- announces a link between two of the shootings.]",2003,215282,120,454,12229
"(Studio: Anderson Cooper) """"The Whip"""" introduced.(Staten Island: Deborah Feyerick; New York: Richard Roth; Rome: Jim Bittermann; Pentagon: Jamie McIntyre) """"NewsNight""""'s major headlines previewed.(Studio: Anderson Cooper) Page two & a half: more stories previewed.",2003,219423,90,266,12229
"(Studio: Aaron Brown) Freedom for 12 of the people convicted in 1999 for selling drugs in Tulia, Texas, by undercover agent Tom Coleman, who brought little evidence to trial, featured; scenes shown from outside the courthouse. [Defendants Joe MOORE, Freddie BROOKINS, Kizzie WHITE- react to being released.] The view of the Tulia community to getting this case behind discussed.",2003,214587,240,381,12229
(Studio: Lester Holt) .(Palo Alto: Kelly O’Donnell) The controversial practice of performing stomach surgery on overweight young people examined; details given about the criteria for selecting candidates for the surgery; animation shown of the gastric bypass procedure. [Surgery patient Amy TOPEL- describes the agony of being an overweight teen.] [Dr. Craig ALBANESE- says it is a last resort for the most severe cases.],2003,222105,140,424,12229
"(Studio: Dan Rather) .(Washington: Bob Orr) The hunt for a man caught on surveillance video molesting a child in a Target store in South Charleston, West Virginia, featured; details given about NASA’s assistance in solving criminal cases and about a similar case in an Ashland, Kentucky, Wal-Mart; video shown. [South Charleston police department Detective Jane TURLEY- comments on the general types of tips they are getting.]",2003,215260,120,427,12229
"(Studio: Peter Jennings) Statement from President Bush that he will urge the Supreme Court to declare the University of Michigan's admission policies unconstitutional quoted.(White House: Terry Moran) The political view of Bush's position on affirmative action examined; details given of the legal issues about the college's admission policies. [BUSH&nbsp- says the Michigan policy is a quota system based on race.] The Senator Trent Lott affair mentioned. [On December 12, BUSH&nbsp- speaks out for full equality for every citizen.] [Senator Tom DASCHLE, Representative Elijah CUMMINGS- criticize the administration.](Studio: Peter Jennings) Further coverage of affirmative action & the White House on """"Nightline"""" noted.",2003,247799,200,724,12229
"(Studio: Aaron Brown) The recent unavoidable presence of Jessica Lynch in the news noted.(Miami: Beth Nissen) The story of American soldier Spc. Luis Calderon, of Delta Co., 4th Infantry Div., who was injured in a tank accident in Iraq, presented; photos shown; scenes shown from the Miami Hospital. [Father Luis CALDERON&nbsp- recounts the Army's call about his son & that he is a complete quadriplegic; states his son does not get recognition.] [CALDERON&nbsp- comments on his condition & his job as a soldier.] [Miami Hospital Spinal Cord Injury Center Dr. Albert Martinez ARIZALA- comments on the healing possibilities.]",2003,223548,260,625,12229
"(Studio: Tom Brokaw) .(Kut, Iraq: Richard Engel) Small investments making a big difference to some destitute families in Iraq featured; example cited of a donation that enabled a widow to buy a small flock of sheep to support her children; scenes shown. [USAID Chris MILLIGAN- explains the non-governmental organization {NGO} approach.] [Mercy Corps Cassandra NELSON- says small investments can change lives dramatically.]",2003,226611,130,424,12229
"(Studio: Daryn Kagan) Live interview held with """"Albuquerque Journal"""" staff writer Mark Smith about the ongoing investigation in Texas into the whereabouts of missing Baylor University basketball player Patrick Dennehy. [From Waco, SMITH&nbsp- talks about the site where the body was supposed to be at; states Dennehy & teammate Carlton Dotson were supposed to be scared of something; notes most of the media has pulled out because there is nothing new to report; comments on who is being considered """"person(s) of interest"""" in the case.]",2003,222411,330,540,12229
"(Studio: Carol Lin) Live interview held with artist Spencer Tunick about his latest installation, which features 450 nude women in New York City’s Grand Central Station; scenes shown. [TUNICK – says the work is a celebration of the human body as an art object in a public space; comments on being arrested because of the nudity involved in his work; denies his work is sexual; notes the 90th anniversary of Grand Central Station; mentions a documentary of his work called “Naked World.”]",2003,213588,220,488,12229
"(Studio: Aaron Brown) .(White House: John King) The start of the Justice Department criminal investigation into the leak of the name of a CIA undercover operative, who is the wife of former ambassador Joseph Wilson, who had angered the White House by accusing the administration of exaggerating intelligence about Iraq following his trip to Africa to investigate whether Iraq was trying to buy uranium from Niger, featured. [President BUSH&nbsp- comments on the investigation.] [Senator Tom DASCHLE&nbsp- worries about objectivity {in the investigation.}] [Attorney General John ASHCROFT&nbsp- reads statement.] [Senator Barbara BOXER&nbsp- talks about the politics.] The lack of options for the Democrats in protesting the politics of the investigation discussed.(Studio: Aaron Brown) .(Capitol Hill: Jonathan Karl) The uproar on Capitol Hill over the leak featured; details given of the link between Bush adviser Karl Rove & Ashcroft. [Senator Charles SCHUMER, Representative Nancy PELOSI, Senator John KERRY&nbsp- criticize the """"inside"""" investigation.]",2003,213623,380,1057,12229
"(Studio: Anderson Cooper) .(Roseboro, North Carolina: Gary Tuchman) The tantalizing possibility that missing Roseboro, North Carolina, boy Tristen """"Buddy"""" Myers may have been found featured; details recalled of his disappearance in October 2000; photos shown of """"Eli Quick"""" & Buddy [Missing boy's aunt Donna MYERS, mother Raven MYERS- comment on what happened to Buddy.] What is known about Buddy reviewed.(Studio: Anderson Cooper) Live interview held with novelist Jacquelyn Mitchardabout abducted children. [In studio, """"The Deep End of the Ocean"""" author MITCHARD&nbsp- points out we are not as interconnected as decades ago; states siblings may suffer """"survivor guilt"""" & the harder part is putting lies back together after a reunion.]",2003,212100,470,747,12229
(Studio: Aaron Brown) Federal charges against former Texas attorney general Dan Morales; funeral service for Colombia astronaut Michael Anderson & a scare at the Boston Celtics basketball game reported; scenes shown from Arlington National Cemetery.,2003,220429,60,249,12229
"(Studio: John Roberts) Israeli tank strike against Palestinians in Gaza reported.(Jerusalem: David Hawkins) The cycle of violence in the Middle East examined by looking at one Palestinian strike against Israelis; scenes shown from Hod Ha Sharon, Israel. [Terror victim Eugene GOLDSTEIN- wonders how they survived the attack on their car; hopes this incident can be a catalyst for peace.]",2003,211826,140,388,12229
"(Studio: Peter Jennings) Violent explosions aimed at foreigners in Riyadh, Saudi Arabia, introduced.(Pentagon: John McWethy) What the government knows about this terrorist attack that is believed to be linked to Al Qaeda reviewed.",2003,216969,90,230,12229
(Studio: Anderson Cooper) Live interview held with Georgetown University Professor Samer Shehata about whether Saudi Arabia is doing enough in the war on terror. [SHEHATA – says Saudi Arabia has taken tremendous measures; comments on the lack of cooperation in the Khobar Towers bombing in 1996; talks about the Saudi government’s need to balance between public opinion an cooperation with the US; says Crown Prince Abdullah warned his people against trying to justify the Riyadh terror attacks.],2003,213734,220,497,12229
"(Studio: Aaron Brown) The """"victory lap"""" aerial tour of Baghdad, Iraq, for President Bush shown.(Doha, Qatar: John King) Bush's week-long tour in which the war in Iraq was a topic reviewed. [With the troops in Qatar, BUSH&nbsp- says no terrorist network will gain weapons of mass destruction from Iraq; states President Saddam Hussein spent decades hiding tools of mass murder; notes the streets are being made safer.](Studio: Aaron Brown) Another ambush of US soldiers in Fallujah noted.(Baghdad: Jane Arraf) The tough time in quelling violence in Fallujah featured; details given about today's incident & of the residents' complaints about the Americans; various scenes shown from the town. The makeup of the rebels in Fallujah, who may not all be Baathists & the growing resistance to the absence of a system, jobs & supplies discussed.",2003,221145,400,840,12229
"(Studio: Bob Woodruff) .(Grandview, Washington: Bill Redeker) Report that the cow in Washington state with mad cow disease came from Canada featured; details given about the cow's route till it wound up in Mabton, Washington. [USDA veterinarian Dr. Ron DeHAVEN†- says the cow came with 74 dairy cattle from Alberta.] [Canadian Food Inspection Agency Dr. Brian EVANS†- says there is no evidence yet.] [Dairy farmer/veterinarian Ernie MUNCK - comments on the identification tag for cows.] [National Cattlemen's Beef Assn. Chandler KEYS†- says we are BSE-free.](Studio: Bob Woodruff) Countries banning American beef listed on screen.(Bishampton, England: Richard Gizbert) The impact of mad cow disease on the cattle industry in Britain examined; details given about the strict testing procedures in Britain. [Bishampton dairy farmer Robert TARVER†- says the country got quite frightened about the disease.] [Former USDA veterinarian Dr. Linda DETWEILER†- explains how to deal with the public.]",2003,211456,310,990,12229
"(Studio: Brian Williams) State Department warning against travel to Saudi Arabia due to signs of terror threats aimed at Western interests, including commercial aircraft, noted.(Washington: Andrea Mitchell) A terror threat, uncovered during Saudi raids on Al Qaeda cells, prompting Great Britain’s suspension of British Airways flights to Saudi Arabia featured; details given about Iran’s harboring of Al Qaeda leaders, who are wanted by the Saudis; scenes shown of prayer services for Saudi police officers killed in the raids. [British Airways security director Geoff WANT- announces the suspension of services.] [EXPERT – says they could have been planning hijacking or sabotage of an airplane.] [Michael LEVINE- rejects the idea of putting Al Qaeda criminals on trial in Iran.](NOTE&nbsp- Local weather bulletin on screen.)",2003,217580,150,830,12229
"(Studio: Dan Rather) .(Atlanta: Mark Strassmann) The outbreak of monkeypox featured; details given about the transmission of the disease by prairie dogs, which are sold as pets. [CDC Dr. Steven OSTROFF- says we don’t know the extent of the problem.] [Pet store owner Eileen WHITMARSH- describes her symptoms.] [Milwaukee Health Commissioner Dr. Seth FOLDY- says we’re trying to insure there is no spread of infection.]",2003,219051,140,421,12229
"(Studio: Carol Lin) .(Miami Lakes, Florida: John Zarrella) The reaction of Florida Marlins fans to tonight’s World Series baseball game featured; scenes shown from a bar. [Marlins fans “KATRINA,” “CHRISTINA” – comment.](New York: Michael Okwu) New York Yankees fans’ reaction to the game featured; scenes shown from a bar. [Two FANS, Scruffy Duffy’s owner “PAT” – comment.]",2003,213967,240,373,12229
"(Studio: Carol Lin) The death of Keiko, the killer whale who was featured in the movie “Free Willy,” reported.(Portland, Oregon: Joel Iwanaga) Keiko’s saga, including his move from a small pool in Mexico City to an aquarium in Newport, Oregon, and the project aimed at releasing him into the wild, reviewed; footage shown.",2003,219004,160,322,12229
"(Studio: Carol Lin) The warning from Anglican Church leaders that the consecration of openly gay Episcopal bishop-elect Gene Robinson will split the Church noted.(Manchester, New Hampshire: Michael Okwu) Robinson’s plea for compassion featured. [ROBINSON – talks about media coverage of the controversy; says he is sure God wants him to do this.] [PARISHIONER – says the consecration is not worth breaking up the {church} family.]",2003,217667,160,430,12229
"(Studio: Claire Shipman) Statement from President Bush about the recall election in California & the candidacy of actor Arnold Schwarzenegger presented. [BUSH&nbsp- says he is interested in the political process & that Arnold would be a good governor.](Los Angeles: Judy Muller) Schwarzenegger's gubernatorial candidacy examined; details given of some of his positions on issues. [In interviews, SCHWARZENEGGER&nbsp- says he does want to answer questions about gay marriage; states """"it takes leadership.""""] [USC Annenberg School for Communications Martin KAPLAN- cites Arnold's Q-rating, which will get people's attention.] [""""Sacramento Bee"""" columnist Dan WALTERS- says he will be sliced & diced.](Studio: Claire Shipman; Washington: George Stephanopoulos) The Democratic strategy for taking on Schwarzenegger & to unify the party as Governor Gray Davis digs in for a fight & the independent candidacy of former baseball commissioner Peter Ueberoth discussed.",2003,221330,210,966,12229
"(Studio: Tom Brokaw) .(Kitty Hawk, North Carolina: Kerry Sanders) Neighbors helping each other cope in the aftermath of Hurricane Isabel on North Carolina’s Outer Banks featured; scenes shown of storm damage. [Several RESIDENTS – react to the storm’s impact & helping each other.](Studio: Tom Brokaw) The refusal of guards at the Tomb of the Unknowns in Arlington National Cemetery to leave their post during the storm noted.",2003,219377,180,425,12229
"(Studio: Aaron Brown) Sexual assault allegations against pro basketball player Kobe Bryant; the FBI investigation of arson fires in Washington, DC & a routine heart exam for Vice President Dick Cheney reported.",2003,220209,80,212,12229
